250;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
500;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
20218;-6.626310;0.000000;-0.034900;-0.220709;1.357143;3.517185;128.515411;169.028183;128.520996;146.048798;136.710632;189.573792;137.094208;172.685638;128.516617;153.268738;130.846710;191.198318;132.764160;157.538483;125.506256;157.538483;143.471191;181.129715;134.317734;181.129715;157.000000;144.743347;157.000000;177.254395;158.789795;163.326355;156.494110;163.479797;116.186562;174.567230;108.637321;153.488068;129.157852;191.709595;126.026932;179.522156;144.259918;167.293442
20250;-4.840265;0.000000;-0.014444;-0.218616;1.392857;1.919744;128.697861;169.382645;128.317627;146.440994;136.507263;189.777359;137.356430;173.103378;129.313248;151.692047;130.643341;191.395065;133.063934;157.911819;125.797562;157.911819;143.690186;181.440369;134.114365;181.440369;158.000000;144.952530;158.000000;177.617310;159.445816;163.783508;157.155548;163.930420;116.189880;174.963867;108.612404;153.868881;129.130722;191.938400;126.058983;179.956970;144.665161;167.744156
20281;-4.824070;0.000000;-0.010695;-0.227678;1.428571;1.863815;128.739670;169.423767;128.376190;146.482117;136.550247;189.751480;137.298935;173.144501;129.362106;151.733154;130.685959;192.436188;133.006439;157.952942;125.740067;157.952942;143.752258;181.447983;134.056870;181.447983;158.000000;144.981476;158.000000;177.568039;159.822784;163.792969;157.539444;163.953522;116.145538;175.023346;108.572975;153.957428;129.181000;191.946304;126.078110;179.988022;144.848709;167.724167
20312;-4.795347;0.000000;-0.006796;-0.234832;1.428571;1.799562;128.712524;169.388977;128.414856;146.531418;136.536087;189.716690;137.271790;173.109711;129.392838;151.753311;130.669296;192.401398;132.979294;157.960190;125.712914;157.960190;143.725113;181.413208;134.029724;181.413208;158.000000;145.003403;158.000000;177.515320;160.049393;163.785858;157.773239;163.961060;116.144501;174.915222;108.587822;153.890610;129.170120;191.851425;126.076981;179.862564;144.965088;167.735336
20343;-3.737674;0.000000;-0.002917;-0.238647;1.392857;1.843276;128.708038;169.248779;128.410385;146.418488;136.531616;189.603775;137.274033;172.996780;129.388367;151.640381;130.664825;191.323853;132.974808;157.833633;125.708435;157.833633;143.718597;181.300278;134.025238;181.300278;159.000000;144.933304;159.000000;177.456467;160.197983;163.761887;157.917847;163.938446;116.135078;174.670929;108.582237;153.605499;129.151978;191.761215;126.061218;179.709335;145.016083;167.719177
20375;-2.271441;0.000000;0.000851;-0.227958;1.428571;1.933684;128.759964;169.175827;128.481857;146.286987;136.575775;189.472260;137.300079;172.865280;129.338882;150.508881;130.713165;191.234543;132.925339;157.731415;125.658958;157.731415;143.669113;181.168777;134.058014;181.168777;159.000000;144.873032;159.000000;177.211136;160.163376;163.499451;157.928528;163.690598;116.131210;174.673462;108.553429;153.617752;129.182831;191.705399;126.069344;179.677841;145.056213;167.434311
20421;-1.663949;0.000000;0.004678;-0.222224;1.428571;1.933862;128.746567;168.900055;128.468460;146.067917;136.562378;189.380981;137.286682;172.696045;129.325485;150.285751;130.701599;191.062134;132.911926;157.483978;125.667122;157.483978;143.655716;181.038513;134.067505;181.038513;159.000000;144.785568;159.000000;177.156891;160.334641;163.454514;158.095947;163.641129;116.200020;174.279846;108.634041;153.220169;129.186707;191.475861;126.126801;179.344223;145.132141;167.369949
20453;-2.142081;0.000000;0.006832;-0.225016;1.392857;1.925093;128.834488;168.370148;128.576279;145.719055;136.671463;188.988083;137.452988;172.308594;129.443970;150.917694;130.779999;190.686600;133.067657;157.044601;125.750725;157.044601;143.748596;180.648346;134.166809;180.648346;159.000000;144.623322;159.000000;176.855606;160.477112;163.155472;158.247437;163.332443;116.296318;173.747177;108.753410;152.695587;129.270248;191.089798;126.216827;178.830963;145.266006;167.046295
20500;-1.517983;0.000000;0.007660;-0.205548;1.428571;1.809870;128.959732;167.936966;128.709229;145.366211;136.761139;188.592056;137.548767;171.862656;129.588394;149.564514;130.876053;190.335556;133.178055;156.651581;125.877190;156.651581;143.645020;180.227356;134.255646;180.227356;159.000000;144.452164;159.000000;176.382217;160.471893;162.654083;158.243774;162.841080;116.374596;173.191010;108.900711;152.125870;129.374512;190.737274;126.315056;178.345352;145.295700;166.557281
20531;-2.026752;0.000000;0.013101;-0.202947;1.392857;0.592327;129.121155;167.367920;128.803299;144.881744;137.026321;188.063156;137.737930;171.257767;129.685699;150.055161;130.096649;189.825043;133.290070;156.124832;125.977867;156.124832;143.919052;179.660461;134.504471;179.660461;159.000000;144.109772;159.000000;175.823959;160.764343;162.053757;158.532700;162.239731;116.612785;172.606049;109.020157;151.539566;129.601852;190.213638;126.543083;177.777985;145.502899;165.959961
20562;-3.181670;0.000000;0.009481;-0.204808;1.357143;1.543465;129.265289;166.850525;129.024017;144.523376;136.876038;187.730133;137.960526;170.977005;129.904297;150.684204;130.946365;189.377853;133.537216;155.686951;126.141052;155.686951;144.092499;179.353577;134.354187;179.353577;159.000000;143.924347;159.000000;175.544983;160.900116;161.805450;158.693329;161.991867;116.657326;172.001831;109.185745;150.938736;129.609192;189.780380;126.607994;177.224258;145.756058;165.689911
20593;-3.782284;0.000000;0.009554;-0.202569;1.357143;1.291608;129.222702;166.843353;129.098999;144.532455;136.951019;187.739212;138.035507;170.986084;129.979279;150.693283;130.851242;189.386932;133.612198;155.687897;126.216026;155.687897;143.979080;179.362640;134.246231;179.362640;159.000000;143.892075;159.000000;175.540558;160.854095;161.787598;158.636444;161.979034;116.626656;171.955383;109.186768;150.895584;129.515884;189.815659;126.549911;177.200867;145.660751;165.677536
20625;-4.175124;0.000000;0.019044;-0.195691;1.357143;1.247219;129.392227;166.339828;129.258163;144.088318;137.101898;187.286072;138.128525;170.509384;129.160278;150.258560;130.001801;188.930618;133.771713;155.214081;126.409904;155.214081;144.063370;178.897736;134.451263;178.897736;159.000000;143.638474;159.000000;175.081802;160.925537;161.310760;158.717590;161.511505;116.907021;171.401047;109.515556;150.328232;129.674042;189.333557;126.744720;176.703384;145.716461;165.187775
20671;-5.446675;0.000000;0.018157;-0.200908;1.321429;1.268717;129.718536;165.890717;129.520538;143.743256;137.362640;186.910507;138.455215;170.074997;129.407822;150.884781;130.240631;188.507736;134.035553;154.816986;126.652504;154.816986;144.378998;178.492752;134.696762;178.492752;160.000000;143.366501;160.000000;174.668182;161.199158;160.888321;159.005661;161.078690;117.150002;170.912262;109.777679;149.843979;129.915894;188.914413;126.976913;176.206238;146.055527;164.756714
20718;-5.412922;0.000000;0.017841;-0.196553;1.285714;1.346222;129.831482;165.436707;129.596619;143.342407;137.497162;186.662720;138.597076;169.772018;129.498611;150.478012;130.361374;187.209427;134.156006;154.389557;126.740608;154.389557;144.574905;178.217377;134.847977;178.217377;160.000000;143.119934;160.000000;174.414322;161.342453;160.606430;159.145477;160.802902;117.264343;170.435150;109.883240;149.370026;130.029663;188.621201;127.110046;175.772919;146.222305;164.456192
20750;-5.408740;0.000000;0.018666;-0.179813;1.357143;1.277068;129.851791;165.161652;129.568329;143.020538;137.468872;186.279633;138.568665;169.369568;129.470322;149.157913;130.333084;187.879044;134.203857;154.091095;126.712318;154.091095;144.600693;177.824600;134.870743;177.824600;160.000000;142.727844;160.000000;174.033829;161.398529;160.189621;159.201157;160.384918;117.307281;170.124359;109.936523;149.048996;130.025970;188.271439;127.127357;175.465988;146.232117;164.053436
20781;-6.384272;0.000000;0.019481;-0.183476;1.321429;1.077904;129.913101;164.922958;129.624374;142.781784;137.625854;185.998688;138.471100;169.082718;129.525452;149.907639;130.235519;187.665787;134.300995;153.852371;126.614754;153.852371;144.503128;177.540710;134.955551;177.540710;160.000000;142.549194;160.000000;173.764313;161.598877;159.920288;159.401413;160.111877;117.370201;169.911621;109.982063;148.837769;130.069275;188.064423;127.150772;175.244354;146.412628;163.790924
20812;-6.871107;0.000000;0.020104;-0.181862;1.321429;1.030846;129.902878;164.922546;129.637573;142.781372;137.606689;185.998276;138.484299;169.082306;129.538651;149.907227;130.217712;187.665375;134.294159;153.851959;126.627953;153.851959;144.516327;177.540283;134.933350;177.540283;160.000000;142.534546;160.000000;173.774780;161.587036;159.919693;159.383835;160.111374;117.365089;169.908218;109.983452;148.836456;130.051071;188.040298;127.131584;175.240463;146.374008;163.794922
20843;-6.253774;0.000000;0.020606;-0.176017;1.285714;1.057108;129.907028;164.475739;129.641724;142.470657;137.610840;185.699539;138.488449;168.697678;129.542801;149.540741;130.221863;186.360626;134.298309;153.473206;126.632103;153.473206;144.520477;177.198608;134.937500;177.198608;160.000000;142.356735;160.000000;173.429138;161.570587;159.544830;159.364655;159.749725;117.322441;169.473923;109.923019;148.419006;130.110229;187.752197;127.145233;174.808075;146.348633;163.405319
20875;-5.365872;0.000000;0.021057;-0.158619;1.321429;0.924648;129.943848;164.296326;129.678543;142.282272;137.647659;185.452225;138.469269;168.319595;129.579620;148.330399;130.191116;186.237732;134.335129;153.289307;126.668922;153.289307;144.582794;176.885910;134.974319;176.885910;160.000000;142.136963;160.000000;173.051712;161.686462;159.094864;159.467606;159.291702;117.216850;169.270706;109.790329;148.188614;130.091934;187.630188;127.077110;174.641357;146.338455;163.014145
20921;-5.841588;0.000000;0.020162;-0.148735;1.357143;0.924677;129.791946;164.053619;129.776840;142.054382;137.757919;185.167679;138.343231;167.954102;129.677917;148.089890;130.305191;186.974396;134.433411;153.054001;126.767212;153.054001;144.681091;176.560883;135.072601;176.560883;160.000000;141.972137;160.000000;172.692505;161.737961;158.706726;159.511887;158.909332;117.168762;169.097092;109.641525;148.045013;130.209915;187.353500;127.079895;174.400772;146.242981;162.623520
20968;-6.870172;0.000000;0.019499;-0.151221;1.321429;0.957728;129.831528;163.802795;129.816406;141.897125;137.797501;184.912643;138.364563;167.580795;129.717484;148.909531;130.350510;186.795395;134.472992;152.849960;126.806793;152.849960;144.721649;176.246719;135.133102;176.246719;160.000000;141.822418;160.000000;172.296219;161.734573;158.253967;159.504929;158.465881;117.151222;168.841339;109.483284;147.807190;130.252335;187.173782;127.080193;174.168579;146.210297;162.183105
21000;-6.524009;0.000000;0.013832;-0.132251;1.357143;2.407337;129.868500;163.390579;129.760239;141.688309;137.741318;184.608536;138.432098;167.185181;129.661316;147.639359;131.294342;186.502853;134.416824;152.539444;126.750618;152.539444;144.770187;175.896851;135.213943;175.896851;160.000000;141.774673;160.000000;171.904510;161.727936;157.861923;159.503784;158.061569;117.170464;168.433014;109.515625;147.441681;130.363983;186.895432;127.166496;173.781052;146.230087;161.800339
21031;-5.573030;0.000000;0.017992;-0.123609;1.321429;0.942793;129.840836;163.341431;129.735626;141.639282;137.727158;184.544876;138.449722;167.129471;129.645691;147.578339;130.268799;185.461868;134.434448;152.490356;126.768234;152.490356;144.787811;175.837173;135.188675;175.837173;160.000000;141.760239;160.000000;171.877457;161.699219;157.827484;159.458282;158.018616;117.177460;168.397202;109.512413;147.411377;130.326599;186.875916;127.134979;173.730560;146.217148;161.737808
21062;-5.337993;0.000000;0.012256;-0.115034;1.321429;2.039708;130.012497;163.133423;129.827209;141.540970;138.001358;184.408707;138.585495;166.906448;129.748230;147.452866;131.095398;185.298401;134.538147;152.337189;126.875076;152.337189;145.002975;175.657578;135.424911;175.657578;160.000000;141.759735;160.000000;171.679230;161.899414;157.623917;159.677322;157.820892;117.428963;168.153702;109.720963;147.178116;130.627197;186.720673;127.384697;173.506180;146.390640;161.516022
21093;-5.303219;0.000000;0.008627;-0.107163;1.321429;2.227391;130.167511;162.980438;129.652542;141.445633;138.271973;184.265091;138.817825;166.742020;129.837982;147.347076;131.309570;185.201263;134.684769;152.213043;126.964622;152.213043;145.241928;175.503555;135.654449;175.503555;160.000000;141.761078;160.000000;171.460159;162.089951;157.412506;159.879318;157.617706;117.678352;167.930832;109.917725;146.976868;130.845779;186.614410;127.615288;173.328552;146.591904;161.311615
21140;-5.132238;0.000000;0.001958;-0.087248;1.392857;1.845207;130.665466;162.801620;130.096466;141.281311;138.515137;184.053223;139.133316;166.501450;130.303680;146.182739;131.585114;185.979126;135.075531;152.041458;127.443527;152.041458;145.556274;175.277344;135.977905;175.277344;161.000000;141.697540;161.000000;171.240097;162.321350;157.194748;160.125977;157.406937;118.128365;167.712646;110.418533;146.769669;131.098709;186.384949;127.962883;173.125381;146.916565;161.094910
21171;-5.133055;0.000000;-0.002350;-0.086431;1.321429;2.844117;130.830917;162.348328;129.875122;140.997345;138.293793;183.661850;139.472214;166.017685;130.082336;146.875717;131.957001;184.629791;135.240295;151.672836;127.222176;151.672836;145.789978;174.839767;136.350143;174.839767;161.000000;141.551086;161.000000;170.732773;162.491516;156.691772;160.296143;156.900955;118.417908;167.198410;110.536194;146.277069;131.472733;186.051071;128.305206;172.643951;147.082672;160.597946
21218;-5.206388;0.000000;-0.009106;-0.077182;1.321429;3.239092;131.099670;161.912262;129.584732;140.733139;138.719604;183.248703;139.791748;165.573547;130.237015;146.562714;132.368561;184.246262;135.427444;151.322693;127.392441;151.322693;146.208511;174.411133;136.762756;174.411133;161.000000;141.406219;161.000000;170.227310;162.794846;156.227371;160.617813;156.432861;118.788002;166.754425;110.773529;145.863037;131.906769;185.670135;128.734177;172.237320;147.429962;160.120789
21250;-5.210000;0.000000;-0.013217;-0.071393;1.321429;3.233896;131.092377;161.901596;129.590118;140.717102;138.724991;183.232941;139.797134;165.557770;130.246155;146.546677;132.373947;184.224533;135.432831;151.309357;127.397835;151.309357;146.213898;174.395355;136.768143;174.395355;161.000000;141.355881;161.000000;170.159653;162.828537;156.149078;160.647797;156.357224;118.805084;166.722382;110.814011;145.838303;131.885361;185.648514;128.714050;172.214615;147.456268;160.055038
21296;-6.207376;0.000000;0.005625;-0.062625;1.357143;3.724875;131.463684;161.394089;129.777100;140.388229;139.284958;182.603851;140.158905;164.802612;130.459106;146.192139;132.966583;184.727219;135.661179;150.891159;127.664505;150.891159;146.590973;173.703232;137.258331;173.703232;161.000000;141.064423;161.000000;169.383102;162.998093;155.407547;160.834991;155.621262;119.289154;166.262299;111.146088;145.432190;132.470551;185.155823;129.223816;171.743958;147.741867;159.272934
21328;-6.964959;0.000000;0.003480;-0.053571;1.357143;4.222404;131.773392;160.874191;129.429657;140.068039;138.937515;181.939224;140.546707;164.002869;130.654816;145.840668;133.489914;184.261322;135.313736;150.471115;127.891754;150.471115;146.933197;172.971039;137.787170;172.971039;162.000000;140.734344;162.000000;168.586227;163.097382;154.654831;160.937195;154.841705;119.702179;165.829956;111.437340;145.060455;132.995468;184.721893;129.700638;171.253632;147.944519;158.477524
21375;-8.019996;0.000000;0.000522;-0.056385;1.321429;4.631864;132.115005;160.702637;129.635818;139.744766;139.432831;181.615952;140.946045;163.679596;130.870529;146.517395;133.898468;183.910156;134.987442;150.223694;128.137573;150.223694;147.272476;172.647766;138.237747;172.647766;162.000000;140.587860;162.000000;167.978699;163.187683;154.093170;161.051651;154.258392;120.107788;165.745010;111.847855;144.989807;133.393356;184.386063;130.069382;171.098969;148.177429;157.890472
21406;-8.625042;0.000000;-0.001703;-0.053725;1.321429;6.257703;132.315201;160.641312;129.821823;139.634644;139.653854;181.505829;141.085373;163.561539;130.029922;146.458237;134.114532;183.727310;135.097595;150.137985;128.309326;150.137985;147.413116;172.533691;138.451096;172.533691;162.000000;140.558975;162.000000;167.824799;163.229660;153.997284;161.101471;154.158707;120.395546;165.703262;112.168282;144.967987;133.628952;184.207169;130.238556;171.035919;148.287231;157.771515
21437;-7.458824;0.000000;-0.005121;-0.050257;1.250000;6.700811;132.577255;160.475510;130.030075;139.457703;139.913589;181.240051;141.231171;163.384598;130.230713;146.281296;134.369583;181.527542;135.231628;149.966599;128.575546;149.966599;147.548416;172.312317;138.723618;172.312317;162.000000;140.504562;162.000000;167.626617;163.253036;153.814789;161.120529;153.963547;120.813217;165.618484;112.614868;144.913376;133.876495;184.017136;130.540833;170.891006;148.316971;157.517899
21468;-7.782756;0.000000;-0.006277;-0.060768;1.214286;6.852373;132.588333;160.477524;130.020447;139.455414;139.903961;181.236847;141.240738;163.381378;130.246674;147.278076;134.359955;181.524460;135.222000;149.966461;128.565918;149.966461;147.538788;172.309113;138.713989;172.309113;162.000000;140.492447;162.000000;167.604431;163.258560;153.792526;161.130402;153.944901;120.836380;165.614471;112.633530;144.908981;133.851929;184.010559;130.538681;170.876297;148.363739;157.493362
